date,id,text, bot_non_bot
Sat Apr 14 01:26:05 +0000 2018,984965985559040000,"In his address tonight, the president noted that ""last Saturday, the Assad regime again deployed chemical weapons t… https://t.co/Pp3C3mhnLy",1
Sat Apr 14 01:20:52 +0000 2018,984964671261364225,President Trump said a “combined operation” with France and the United Kingdom is underway. https://t.co/N0EhY3YAsZ,1
Sat Apr 14 01:19:47 +0000 2018,984964401987014656,The president said the U.S. has “launched precision strikes” on targets associated with Syria's chemical weapons pr… https://t.co/kjFCdLBbSF,1
Sat Apr 14 01:18:55 +0000 2018,984964180682960896,President Donald Trump announced airstrikes on Syria in an address to the nation tonight. https://t.co/Xj3z79cOOh,1
Sat Apr 14 01:11:03 +0000 2018,984962203173388289,"RT @mattloff: President Trump says the US, UK and France have used their ""righteous power against barborism and brutality,"" while announcin…",1
Sat Apr 14 01:09:42 +0000 2018,984961862239444993,"RT @Yamiche: President Trump: ""Looking around our very troubled world...We cannot act everywhere there is tyranny...The United States will…",1
Sat Apr 14 01:08:20 +0000 2018,984961521020211201,"RT @mattloff: ""The nations of the world can be judged by the friends they keep,"" @realDonaldTrump says as he announces strikes on Syria. ""R…",1
Sat Apr 14 01:08:09 +0000 2018,984961472643129344,"RT @Yamiche: President Trump: ""Hopefully some day we will get along with Russia and maybe even Iran but maybe not.""",1
Sat Apr 14 01:05:33 +0000 2018,984960819141234694,"RT @Yamiche: President Trump on Syrian President Bashar al-Assad: ""These are not actions of a man. They are crimes of a monster instead.""",1
Sat Apr 14 01:04:51 +0000 2018,984960644268032000,"RT @mattloff: .@realDonaldTrump announces he ordered ""precision strikes"" in Syria with the UK and France in response to chemical weapons at…",1
Sat Apr 14 01:04:47 +0000 2018,984960624110243841,"RT @mattloff: President Trump calls Syrian chemical weapons attacks the ""crimes of a monster.""",1
Sat Apr 14 01:04:42 +0000 2018,984960605768638464,RT @Yamiche: President Trump officially announces that he’s ordered strikes on Syria in response to chemical weapons.,1
Sat Apr 14 01:02:48 +0000 2018,984960124849664000,HAPPENING NOW: President Donald Trump is addressing the nation tonight about Syria. https://t.co/4psJQnDCPH,1
Sat Apr 14 01:00:00 +0000 2018,984959421569646592,Republicans are mounting a full-throated attack on James Comey in the wake of his new memoir. https://t.co/WcsHeeyDZm vQ,1
Sat Apr 14 00:59:04 +0000 2018,984959186256703491,WATCH LIVE: President Donald Trump to address the nation on Syria https://t.co/5xomlf1Se2,1
Sat Apr 14 00:40:00 +0000 2018,984954388178325505,"The study found that people who drank the equivalent of about six glasses of wine, had increased risk of stroke, he… https://t.co/rFqIYZKamP",1
Sat Apr 14 00:20:00 +0000 2018,984949355109994497,GOP-led House committee demands interviews with Pruitt aides. https://t.co/3wlZnu8Het,1
Sat Apr 14 00:00:02 +0000 2018,984944330573012992,This Trump judicial nominee wouldn’t say if she agreed with Brown v. Board of Education. Learn more from… https://t.co/W3JopwCt5t,1
Fri Apr 13 23:40:00 +0000 2018,984939288751058945,Federal prosecutors say in a court filing that the criminal probe that led them to raid the offices of Michael Cohe… https://t.co/jANc5lWTZI,1
Fri Apr 13 23:20:00 +0000 2018,984934255397486592,Column: Why it’s time to raise the federal gas tax. https://t.co/HmupJwDRL0,1
Fri Apr 13 23:10:00 +0000 2018,984931739779911680,Shields and Brooks discuss the fallout from James Comey's claims and what House Speaker Paul Ryan's departure means… https://t.co/VCcGQU2uBR,1
Fri Apr 13 23:00:02 +0000 2018,984929232668147712,"With our shortage of skilled workers, career and technical education is ready to be taken seriously (via… https://t.co/go8hA30sGp",1
Fri Apr 13 22:58:27 +0000 2018,984928832300855296,"""Painting can't die because photography's not good enough,"" says artist David Hockney on the so-called old fashione… https://t.co/Sn8MuFYfjq",1
Fri Apr 13 22:57:08 +0000 2018,984928500229406720,"""Your book really scared me because it felt so real,"" says politican and author @DavidPepper. From foreign hacking… https://t.co/XPYQyari9v",1
Fri Apr 13 22:49:10 +0000 2018,984926498657189888,"""Donald Trump is not somebody with an established track record of acting spontaneously, altruistically for others,""… https://t.co/3ecgkRVHTs",1
Fri Apr 13 22:44:23 +0000 2018,984925291549093888,"On @Comey's 'A Higher Loyalty' Mark Shields asks, ""where was the outrage"" that foreign agents may have meddled in o… https://t.co/r101iE6tac",1
Fri Apr 13 22:39:51 +0000 2018,984924151692443649,"Is @Comey goading the president with the language he used in his new book?

Though at times a harsh critique of Pre… https://t.co/pIHcbOq5JR",1
Fri Apr 13 22:31:47 +0000 2018,984922122211377152,Kentucky teachers walked out today protesting poor school funding. They joined teachers in Oklahoma and West Virgin… https://t.co/NsY7jeQeSX,1
Fri Apr 13 22:28:14 +0000 2018,984921227062947840,WATCH: #periscope: Syndicated columnists Mark Shields and @nytdavidbrooks take apart the week in politics https://t.co/qclGvno5UG,1
Fri Apr 13 22:24:08 +0000 2018,984920197638295560,"RT @sarajust: ""There are so many parallels to Watergate now, hush money, tapes, interference...so much here to unpack and the special couns…",1
Fri Apr 13 22:23:22 +0000 2018,984920005853700096,"""It's the president flexing his pardon power; it also serves to poke a finger in the eye of the intelligence commun… https://t.co/ZKfBfCEpzr",1
Fri Apr 13 22:17:07 +0000 2018,984918429797834752,"How has the RNC responded to James Comey's new book? 

""Republicans are mounting a full-throated, I would say almos… https://t.co/XrveBLJx8T",1
Fri Apr 13 22:14:23 +0000 2018,984917744905748480,"RT @sarajust: ""It's a quite serious book on quite serious substantitve issues..."" @PhilipRucker says, noting that the personal attack parag…",1
Fri Apr 13 22:14:20 +0000 2018,984917729571254272,"""It's really a scathing portrait of President Trump. Not only of his conduct in office, but his character overall""… https://t.co/pCI1pUYMgl",1
Fri Apr 13 22:14:18 +0000 2018,984917723514884096,"RT @mattloff: ""The president is feeling the real anger Comey wanted him to feel,"" @Yamiche says of the mood inside the White House. @NewsHo…",1
Fri Apr 13 22:14:16 +0000 2018,984917711833784322,"RT @sarajust: ""He talks about the president's hands, his height, his orange face.."" @Yamiche says about the personal attacks on @realDonald…",1
Fri Apr 13 22:08:22 +0000 2018,984916226941050885,"RT @mattloff: ""It's really a scathing portrait of President Trump,"" @PhilipRucker says of James Comey's book. @NewsHour",1
Fri Apr 13 22:07:44 +0000 2018,984916068169756672,"Tonight on #PBSNEWS, ahead of its Tuesday release, @Yamiche gives us a first look at fired FBI Director James Comey… https://t.co/CZ1y3Q3h8p",1
Fri Apr 13 21:40:00 +0000 2018,984909090358026240,"Kentucky legislature overrides governor’s veto, as teachers rallied outside Capitol https://t.co/a2oX2YLNsF",1
Fri Apr 13 21:20:00 +0000 2018,984904058111741953,Mainers voted to expand Medicaid last year. Could these states be next? (via @harry_zahn) https://t.co/hHiE8VOHrx,1
Fri Apr 13 21:15:00 +0000 2018,984902799291920384,"Female power, misogyny, the treatment of women, how you make meaning in the world ""are all issues that I’ve been th… https://t.co/araZTOwu2m",1
Fri Apr 13 21:13:31 +0000 2018,984902427475357696,"RT @Nawazistan: Tuesday: AZ gov refuses to meet with striking teachers. 
Thursday: Offers $274 million towards 9% wage hike starting this f…",1
Fri Apr 13 20:44:04 +0000 2018,984895015859249152,President Trump still mulling Syria strike; Russia assails gas photos https://t.co/lgtqOpPhWS,1
Fri Apr 13 20:37:55 +0000 2018,984893467657670657,RT @courtneyknorris: HI. @NewsHour is nominated for a #WebbyAward (!!!) Instructions below: https://t.co/EoiN9ZCrY5,1
Fri Apr 13 20:20:00 +0000 2018,984888957518450695,Watchdog report: Ex-FBI deputy director misled investigators. https://t.co/6pTmyuyZsG,1
Fri Apr 13 20:00:02 +0000 2018,984883934549884933,"Trump ordered National Guard troops to the border. Where do things stand? (via @JessicaVillag) 
https://t.co/Tq0UrPPC4o",1
Fri Apr 13 19:40:08 +0000 2018,984878925158469632,"RT @Yamiche: Sarah Sanders on James Comey: ""We shouldn't be praising him. We should be putting him down.""",1
Fri Apr 13 19:40:00 +0000 2018,984878890710683648,FBI probing Cohen’s “personal business dealings” https://t.co/mixQtwQoig,1
Fri Apr 13 19:39:58 +0000 2018,984878881516802048,"RT @LisaDNews: THE MCCABE REPORT, simpler:
1. McCabe DID have authority to allow confirmation of Clinton probe to WSJ.
2. But IG concludes…",1
Fri Apr 13 19:29:37 +0000 2018,984876276338057216,"RT @ellisislandkim: ON LIBBY: William Jeffress @bakerbotts - longtime lawyer for Scooter Libby - tells me the pardon is ""well-deserved, lon…",1
Fri Apr 13 19:09:11 +0000 2018,984871137589985280,WATCH ON #Periscope: President Trump's @PressSec Sarah Sanders holds @WhiteHouse news briefing. https://t.co/noyAcGnCiD,1
Fri Apr 13 19:08:22 +0000 2018,984870930647314432,RT @ellisislandkim: Statement from McCabe's lawyer about IG report: https://t.co/NSjK7KOp0n,1
Fri Apr 13 19:08:07 +0000 2018,984870865996140545,"RT @Yamiche: Sarah Sanders says President Trump thinks pardoning Scooter Libby was ""the right thing to do."" She won't comment further on wh…",1
Fri Apr 13 19:00:01 +0000 2018,984868827459719168,"""Carpe diem"" and study Latin, writer Frankie Thomas tells us in this essay. #IMHO https://t.co/xF3hLBds6z https://t.co/ava6RvCejh",1
Fri Apr 13 18:40:00 +0000 2018,984863791195283457,"When it comes to how alcohol affects your health, guidance — from how drinking affects pregnancy to whether sipping… https://t.co/J3yjIdMkeR",1
Fri Apr 13 18:20:00 +0000 2018,984858759792087042,"WATCH LIVE: White House may address President Trump’s Syria decision, James Comey book, Scooter Libby pardon https://t.co/PcFT8iry60",1
Fri Apr 13 18:00:03 +0000 2018,984853739759693824,WATCH LIVE: Hillary Clinton to deliver keynote address at Women in the World summit https://t.co/zFuUqxPuGL,1
Fri Apr 13 17:43:06 +0000 2018,984849474148294659,UPDATE: President Trump pardons former Cheney aide Scooter Libby https://t.co/EwL4ceRGvo,1
Fri Apr 13 17:40:00 +0000 2018,984848692027863040,"Andrea Constand, Bill Cosby’s chief accuser, says she wants justice https://t.co/wHAglEkKK9",1
Fri Apr 13 17:27:39 +0000 2018,984845583214145543,Libby was convicted of lying to investigators and obstruction of justice following the 2003 leak of CIA operative V… https://t.co/mPLcPPqUbd,1
Fri Apr 13 17:23:05 +0000 2018,984844436655038464,"NEWS: President Trump has granted a full pardon to Scooter Libby, who served as chief of staff to former Vice Presi… https://t.co/3v2KajxWHP",1
Fri Apr 13 17:20:00 +0000 2018,984843659106369536,Russia says suspected chemical attack in Syria was staged by UK https://t.co/wwQ9lVtFUM,1
Fri Apr 13 17:00:00 +0000 2018,984838626986086400,"The redesigned https://t.co/H64jnT5hAz, produced in partnership with @upstatement, has been nominated for a… https://t.co/uzfBUwVlsx",1
Fri Apr 13 16:40:00 +0000 2018,984833592437104640,What happens to the American families of Islamic State fighters? Learn more from @NewsHourWorld. https://t.co/X1gZ4Rb2pC,1
Fri Apr 13 16:20:00 +0000 2018,984828560421588992,The official numbers on how many Americans travel to join ISIS are murky. Why? And what happens when they return to… https://t.co/R68iKeZpM3,1
Fri Apr 13 16:06:46 +0000 2018,984825227761930241,"RT @LisaDNews: Speaker battle now more interesting - just got this from Jim Jordan:
""""What's important is not who the next Speaker is, but…",1
Fri Apr 13 16:00:03 +0000 2018,984823539873140736,President Trump consults with allies as he weighs Syria decision https://t.co/OFBKoaCTew,1
Fri Apr 13 15:40:00 +0000 2018,984818494083649536,President Trump’s lawyer Michael Cohen fights to block investigators from using items seized in FBI raid https://t.co/t9oOaEEHCK,1
Fri Apr 13 15:34:10 +0000 2018,984817025880117248,"RT @kensweet: I was on the @NewsHour last night with @WmBrangham talking about @CFPBDirector Mulvaney, the @CFPB and @SenWarren. Here's a l…",1
Fri Apr 13 15:25:06 +0000 2018,984814743679569920,RT @courtneyknorris: UNITED NATIONS (AP) -- US ambassador to the United Nations says President Trump `has not yet made a decision about pos…,1
Fri Apr 13 15:20:48 +0000 2018,984813659376488453,"RT @kcpolice: The national PBS @NewsHour featured our partnership with the KC Assessment &amp; Triage Center, @KCMO Municipal Court &amp; others in…",1
Fri Apr 13 15:20:00 +0000 2018,984813460021116928,How much alcohol is too much? A new study says it’s found the number https://t.co/xaSyPCVcYk,1
Fri Apr 13 15:00:02 +0000 2018,984808436285214722,AP source: President Trump expected to pardon former Cheney aide Scooter Libby https://t.co/58Cx40fkC4,1
Fri Apr 13 14:44:53 +0000 2018,984804621926486017,"RT @NewsHourExtra: Racial equality – How far have we come and how far do we still need to go? 

10 classroom resources for teaching student…",1
Fri Apr 13 14:40:00 +0000 2018,984803393884442624,Learn how Bitcoin works from @paulsolman. https://t.co/mQQdzXckVE,1
Fri Apr 13 14:20:00 +0000 2018,984798360346308610,"Defiant no more, Arizona governor bends to teachers’ demands https://t.co/utxlv55sBV",1
Fri Apr 13 14:00:03 +0000 2018,984793340393635842,Wells Fargo acknowledges federal settlement offer of $1 billion https://t.co/GOcI6sqjSn,1
Fri Apr 13 13:40:00 +0000 2018,984788294419599361,"President Trump, White House aides fire back at Comey on Twitter https://t.co/LDXxcHP3Lr",1
Fri Apr 13 13:20:00 +0000 2018,984783261019791360,Organizers are encouraging gun rights supporters to bring unloaded rifles to rallies at state capitols across the U… https://t.co/68y2lnpi6y,1
Fri Apr 13 13:00:01 +0000 2018,984778231046864896,"When it comes to how alcohol affects your health, guidance — from how drinking affects pregnancy to whether sipping… https://t.co/wGK1prcXpf",1
Fri Apr 13 12:00:03 +0000 2018,984763140721164288,"In Jamaica, says writer Nicole Dennis-Benn, ""we were socialized to be performers, to be ambassadors for our country… https://t.co/BaSRPCIA2i",1
Fri Apr 13 03:30:00 +0000 2018,984634784512176128,We take a trip to the corner market to buy $20 of bitcoin: https://t.co/iR0SIUaK4t,1
Fri Apr 13 03:00:00 +0000 2018,984627232604872704,Gov. Eric Greitens has said an extramarital affair was entirely consensual and called the probe “a political witch-… https://t.co/3DOdWuEAP9,1
Fri Apr 13 02:30:00 +0000 2018,984619684598198277,"Under Mick Mulvaney, no enforcement actions from the Consumer Financial Protection Bureau means no money is current… https://t.co/iWt657DQkL",1
Fri Apr 13 02:00:02 +0000 2018,984612140253265920,"President Trump makes a U-turn on trade, saying he is now open to a Pan-Asian trade deal after lawmakers told him w… https://t.co/agjmS8fu0u",1
